Observation;Block;Column;Row;Treatment;Soil;Week;Plant Number;Af;Bb;Mp;Het;Thr;c.bug;Bem;Bem (instar);Bem(egg);Total_Sucking Herbivores;Total_specialist_sucking Herbivores;Total_generalist_sucking Herbivore 
3;7;21;16;BSF;Field;8;15;0;0;1;0;0;0;0;0;0;1;0;1
3;7;21;17;BSF;Field;4;2;0;0;0;0;0;0;0;0;0;0;0;0
3;8;22;1;HC;Field;4;4;1;0;0;0;0;0;0;0;0;1;0;1
3;8;22;2;CHI;Field;8;12;0;0;0;0;0;0;0;0;0;0;0;0
3;8;22;3;MAN;Field;8;12;0;0;0;0;0;0;0;0;0;0;0;0
3;8;22;4;MW;Pot;8;17;0;0;0;0;0;0;0;0;0;0;0;0
3;8;22;5;BSF;Field;12;25;0;0;0;0;0;0;0;0;0;0;0;0
3;8;22;6;CO;Field;16;43;0;0;0;0;0;0;0;0;0;0;0;0
3;8;22;7;CHI;Field;12;23;0;0;0;0;0;0;0;0;0;0;0;0
3;8;22;8;HC;Pot;16;41;0;0;0;0;0;0;0;0;0;0;0;0
3;8;22;9;CO;Field;16;40;0;0;2;0;0;0;0;0;0;2;0;2
3;8;22;10;CO;Pot;12;29;0;0;0;0;0;0;0;0;0;0;0;0
3;8;22;11;CO;Pot;16;31;1;0;1;0;1;0;0;0;0;3;0;2
3;8;22;12;MW;Pot;16;31;0;0;0;0;0;0;0;0;0;0;0;0
3;8;22;13;CO;Pot;8;17;1;0;7;0;0;0;0;0;0;8;0;8
3;8;22;14;CHI;Field;16;45;0;0;0;0;0;0;0;0;0;0;0;0
3;8;22;15;HC;Pot;8;11;0;0;3;0;0;0;0;0;0;3;0;3
3;8;22;16;MAN;Pot;4;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
3;8;22;17;BSF;Pot;4;3;0;0;0;0;0;0;0;0;0;0;0;0
3;8;23;1;BSF;Pot;16;34;4;0;0;0;0;0;0;0;0;4;0;4
3;8;23;2;CHI;Pot;4;5;0;0;1;0;0;0;0;0;0;1;0;1
3;8;23;3;MW;Field;16;39;0;0;2;0;0;0;0;0;0;2;0;2
3;8;23;4;MW;Field;12;22;0;0;0;0;0;0;0;0;0;0;0;0
3;8;23;5;HC;Field;12;28;0;0;0;0;0;0;0;0;0;0;0;0
3;8;23;6;MW;Pot;4;8;0;0;0;0;0;0;0;0;0;0;0;0
3;8;23;7;MAN;Field;4;9;0;0;0;0;0;0;0;0;0;0;0;0
3;8;23;8;MAN;Field;12;26;0;0;0;0;0;0;0;0;0;0;0;0
3;8;23;9;BSF;Field;4;6;0;0;0;0;0;0;0;0;0;0;0;0
3;8;23;10;BSF;Field;8;11;3;0;1;0;0;0;0;0;0;4;0;4
3;8;23;11;MAN;Pot;8;20;0;0;8;0;0;0;0;0;0;8;0;8
3;8;23;12;HC;Pot;4;4;0;0;0;0;0;0;0;0;0;0;0;0
3;8;23;13;HC;Pot;16;33;0;0;0;0;0;0;0;0;0;0;0;0
3;8;23;14;CO;Field;8;16;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
3;8;23;15;MW;Field;8;17;0;0;2;0;0;0;0;0;0;2;0;2
3;8;23;16;CHI;Field;16;42;0;0;0;0;0;0;0;0;0;0;0;0
3;8;23;17;CO;Pot;4;4;0;0;1;0;0;0;0;0;0;1;0;1
3;8;24;1;CO;Field;4;2;0;0;0;0;0;0;0;0;0;0;0;0
3;8;24;2;MAN;Pot;16;46;0;0;0;0;0;0;0;0;0;0;0;0
3;8;24;3;CHI;Pot;16;34;0;0;0;0;0;0;0;0;0;0;0;0
3;8;24;4;MAN;Pot;12;21;0;0;0;0;0;0;0;0;0;0;0;0
3;8;24;5;CHI;Pot;16;35;0;0;0;0;0;0;0;0;0;0;0;0
3;8;24;6;BSF;Pot;16;49;0;0;0;0;0;0;0;0;0;0;0;0
3;8;24;7;HC;Field;16;34;0;0;0;0;0;0;0;0;0;0;0;0
3;8;24;8;CHI;Pot;12;25;0;0;2;0;0;0;0;0;0;2;0;2
3;8;24;9;CO;Pot;16;33;0;0;0;0;0;0;0;0;0;0;0;0
3;8;24;10;MAN;Pot;16;38;0;0;0;0;1;0;0;0;0;1;0;0
3;8;24;11;MW;Pot;16;32;0;0;1;0;0;0;0;0;0;1;0;1
3;8;24;12;BSF;Field;16;49;0;0;0;0;1;0;0;0;0;1;0;0
3;8;24;13;MW;Field;16;48;1;1;0;0;0;0;0;0;0;2;1;1
3;8;24;14;MAN;Field;16;48;0;0;0;0;0;0;0;0;0;0;0;0
3;8;24;15;BSF;Pot;12;27;0;0;3;0;0;0;0;0;0;3;0;3
3;8;24;16;BSF;Pot;8;20;0;0;0;0;0;0;0;0;0;0;0;0
3;8;24;17;CHI;Field;4;1;0;0;0;0;0;0;0;0;0;0;0;0
3;9;25;1;MAN;Pot;8;13;1;0;0;0;0;0;0;0;0;1;0;1
3;9;25;2;HC;Field;8;19;0;0;0;0;0;0;0;0;0;0;0;0
3;9;25;3;HC;Field;16;43;0;0;0;0;0;0;0;0;0;0;0;0
3;9;25;4;MW;Pot;16;33;0;0;0;0;0;0;0;0;0;0;0;0
3;9;25;5;BSF;Pot;12;26;0;0;0;0;0;0;0;0;0;0;0;0
3;9;25;6;HC;Pot;16;49;0;0;0;0;0;0;0;0;0;0;0;0
3;9;25;7;BSF;Pot;16;41;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
3;9;25;8;CO;Field;4;9;0;0;0;0;0;0;0;0;0;0;0;0
3;9;25;9;MW;Pot;12;27;0;0;0;0;0;0;0;0;0;0;0;0
3;9;25;10;CHI;Pot;12;26;0;0;0;0;0;0;0;0;0;0;0;0
3;9;25;11;MW;Pot;16;45;0;0;0;0;0;0;0;0;0;0;0;0
3;9;25;12;CHI;Field;12;21;1;0;0;0;0;0;0;0;0;1;0;1
3;9;25;13;MAN;Field;4;6;0;0;0;0;0;0;0;0;0;0;0;0
3;9;25;14;HC;Field;12;27;1;0;0;0;0;0;0;0;0;1;0;1
3;9;25;15;MAN;Field;12;28;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
3;9;25;16;BSF;Pot;16;45;0;0;0;0;0;0;0;0;0;0;0;0
3;9;25;17;CHI;Field;16;44;0;0;5;0;0;0;0;0;0;5;0;5
3;9;26;1;BSF;Pot;4;6;1;0;2;0;0;0;0;0;0;3;0;3
3;9;26;2;BSF;Field;12;24;0;0;0;0;0;0;0;0;0;0;0;0
3;9;26;3;CO;Pot;16;45;0;0;0;0;0;0;0;0;0;0;0;0
3;9;26;4;MW;Field;8;18;0;0;0;0;0;0;0;0;0;0;0;0
3;9;26;5;CHI;Pot;16;32;0;0;0;0;0;0;0;0;0;0;0;0
3;9;26;6;HC;Pot;16;35;0;0;4;0;0;0;0;0;0;4;0;4
3;9;26;7;BSF;Field;16;46;0;0;0;0;0;0;0;0;0;0;0;0
3;9;26;8;BSF;Pot;8;11;0;0;0;0;0;0;0;0;0;0;0;0
3;9;26;9;MW;Pot;8;16;0;0;0;0;0;0;0;0;0;0;0;0
3;9;26;10;MW;Field;16;45;0;0;0;0;0;0;0;0;0;0;0;0
3;9;26;11;CO;Field;8;14;0;0;0;0;0;0;0;0;0;0;0;0
3;9;26;12;BSF;Field;16;44;0;0;0;0;0;0;0;0;0;0;0;0
3;9;26;13;CO;Field;16;44;0;0;0;0;0;0;0;0;0;0;0;0
3;9;26;14;CHI;Pot;16;37;1;0;0;0;0;0;0;0;0;1;0;1
3;9;26;15;MAN;Field;16;39;0;0;0;0;0;0;0;0;0;0;0;0
3;9;26;16;CHI;Pot;8;19;0;0;0;0;0;0;0;0;0;0;0;0
3;9;26;17;HC;Pot;8;16;0;0;0;0;0;0;0;0;0;0;0;0
3;9;27;1;MAN;Pot;4;3;0;0;0;0;0;0;0;0;0;0;0;0
3;9;27;2;CO;Field;12;27;0;0;0;0;2;0;0;0;0;2;0;0
3;9;27;3;CO;Pot;12;30;0;0;0;0;1;0;0;0;0;1;0;0
3;9;27;4;MAN;Pot;16;34;1;0;0;0;0;0;0;0;0;1;0;1
3;9;27;5;MW;Field;4;3;0;0;0;0;0;0;0;0;0;0;0;0
3;9;27;6;CO;Pot;16;32;0;0;0;0;0;0;0;0;0;0;0;0
3;9;27;7;MAN;Field;16;38;0;0;0;0;0;0;0;0;0;0;0;0
3;9;27;8;MW;Field;16;40;0;0;0;0;0;0;0;0;0;0;0;0
3;9;27;9;CHI;Field;4;10;0;0;0;0;0;0;0;0;0;0;0;0
3;9;27;10;CO;Pot;4;9;0;0;0;0;0;0;0;0;0;0;0;0
3;9;27;11;HC;Pot;16;38;0;0;0;0;0;0;0;0;0;0;0;0
3;9;27;12;BSF;Field;4;7;0;0;0;0;0;0;0;0;0;0;0;0
3;9;27;13;HC;Pot;4;9;1;0;0;0;0;0;0;0;0;1;0;1
3;9;27;14;CHI;Field;16;38;0;0;0;0;0;0;0;0;0;0;0;0
3;9;27;15;CHI;Field;8;15;0;0;0;0;0;0;0;0;0;0;0;0
3;9;27;16;CO;Field;16;49;0;0;0;0;0;0;0;0;0;0;0;0
3;9;27;17;HC;Field;16;32;0;0;1;0;0;0;0;0;0;1;0;1
3;10;28;1;BSF;Pot;4;9;0;0;0;0;0;0;0;0;0;0;0;0
3;10;28;2;HC;Field;12;21;0;0;1;0;0;0;0;0;0;1;0;1
3;10;28;3;CO;Pot;12;22;0;0;0;0;0;0;0;0;0;0;0;0
3;10;28;4;HC;Pot;16;48;0;0;3;0;0;0;0;0;0;3;0;3
3;10;28;5;MW;Pot;12;29;0;0;0;0;0;0;0;0;0;0;0;0
3;10;28;6;CO;Pot;16;37;0;0;1;0;0;0;0;0;0;1;0;1
3;10;28;7;MAN;Pot;16;49;0;0;1;0;0;0;0;0;0;1;0;1
3;10;28;8;CO;Field;12;29;0;0;0;0;2;0;0;0;0;2;0;0
3;10;28;9;BSF;Field;4;8;0;0;0;0;0;0;0;0;0;0;0;0
3;10;28;10;MW;Pot;4;5;0;0;0;0;0;0;0;0;0;0;0;0
3;10;28;11;BSF;Pot;8;16;0;0;1;0;0;0;0;0;0;1;0;1
3;10;28;12;CO;Field;4;6;0;0;0;0;0;0;0;0;0;0;0;0
3;10;28;13;CO;Pot;8;14;0;0;0;0;0;0;0;0;0;0;0;0
3;10;28;14;CO;Field;8;20;0;0;0;0;0;0;0;0;0;0;0;0
3;10;28;15;MW;Pot;16;40;0;0;0;0;0;0;0;0;0;0;0;0
3;10;28;16;MAN;Field;16;31;0;0;0;0;0;0;0;0;0;0;0;0
3;10;28;17;HC;Field;16;40;0;0;0;0;0;0;0;0;0;0;0;0
3;10;29;1;MW;Field;8;14;0;0;0;0;0;0;0;0;0;0;0;0
3;10;29;2;CHI;Pot;16;50;0;0;0;0;0;0;0;0;0;0;0;0
3;10;29;3;MAN;Field;16;44;0;0;0;0;0;0;0;0;0;0;0;0
3;10;29;4;CO;Field;16;48;0;0;0;0;0;0;0;0;0;0;0;0
3;10;29;5;BSF;Field;8;13;0;0;0;0;0;0;0;0;0;0;0;0
3;10;29;6;MAN;Pot;12;24;0;0;0;0;0;0;0;0;0;0;0;0
3;10;29;7;CHI;Pot;12;23;0;0;0;0;0;0;0;0;0;0;0;0
3;10;29;8;HC;Pot;12;23;0;0;0;0;0;0;0;0;0;0;0;0
3;10;29;9;BSF;Field;16;45;0;0;0;0;0;0;0;0;0;0;0;0
3;10;29;10;MAN;Field;12;24;0;0;0;0;0;0;0;0;0;0;0;0
3;10;29;11;BSF;Field;16;37;0;0;0;0;0;0;0;0;0;0;0;0
3;10;29;12;CO;Pot;16;41;0;0;0;0;0;0;0;0;0;0;0;0
3;10;29;13;CHI;Field;8;18;0;0;0;0;0;0;0;0;0;0;0;0
3;10;29;14;HC;Field;8;15;0;0;0;0;0;0;0;0;0;0;0;0
3;10;29;15;MW;Field;16;46;0;0;0;0;1;0;0;0;0;1;0;0
3;10;29;16;BSF;Field;12;21;0;0;0;0;0;0;0;0;0;0;0;0
3;10;29;17;CHI;Field;16;32;0;0;0;0;0;0;0;0;0;0;0;0
3;10;30;1;HC;Pot;8;18;0;0;0;0;0;0;0;0;0;0;0;0
3;10;30;2;MW;Pot;16;48;0;0;0;0;0;0;0;0;0;0;0;0
3;10;30;3;CHI;Field;4;2;0;0;0;0;0;0;0;0;0;0;0;0
3;10;30;4;HC;Field;4;3;0;0;0;0;0;0;0;0;0;0;0;0
3;10;30;5;CHI;Pot;8;15;0;0;0;0;0;0;0;0;0;0;0;0
3;10;30;6;MAN;Field;8;14;0;0;0;0;0;0;0;0;0;0;0;0
3;10;30;7;CO;Field;16;36;0;0;0;0;0;0;0;0;0;0;0;0
3;10;30;8;BSF;Pot;16;47;0;0;0;0;0;0;0;0;0;0;0;0
3;10;30;9;HC;Pot;4;1;0;0;1;0;0;0;0;0;0;1;0;1
3;10;30;10;HC;Field;16;48;0;0;2;0;2;0;1;0;0;5;0;2
3;10;30;11;CHI;Field;16;47;0;0;0;0;0;0;0;0;0;0;0;0
3;10;30;12;CHI;Pot;4;3;0;0;0;0;0;0;0;0;0;0;0;0
3;10;30;13;MAN;Pot;4;9;0;0;0;0;0;0;0;0;0;0;0;0
3;10;30;14;MW;Field;12;21;0;0;7;0;0;0;0;0;0;7;0;7
3;10;30;15;MW;Field;4;9;0;0;0;0;0;0;0;0;0;0;0;0
3;10;30;16;MAN;Pot;16;32;0;0;8;0;0;0;0;0;0;8;0;8
3;10;30;17;MW;Field;16;49;0;0;0;0;0;0;0;0;0;0;0;0
3;11;31;1;CHI;Field;4;5;0;0;0;0;0;0;0;0;0;0;0;0
3;11;31;2;MW;Field;4;10;0;0;0;0;0;0;0;0;0;0;0;0
3;11;31;3;CHI;Pot;8;13;0;0;0;0;0;0;0;0;0;0;0;0
3;11;31;4;MW;Pot;12;24;0;0;0;0;0;0;0;0;0;0;0;0
3;11;31;5;MW;Pot;16;37;0;0;0;0;0;0;0;0;0;0;0;0
3;11;31;6;HC;Field;4;7;0;0;2;0;0;0;0;0;0;2;0;2
3;11;31;7;BSF;Field;12;27;0;0;0;0;0;0;0;0;0;0;0;0
3;11;31;8;CO;Field;12;22;0;0;0;0;0;0;0;0;0;0;0;0
3;11;31;9;HC;Pot;12;26;0;0;0;0;0;0;0;0;0;0;0;0
3;11;31;10;MAN;Field;12;21;0;0;0;0;0;0;0;0;0;0;0;0
3;11;31;11;HC;Field;16;39;;;;;;0;;0;;0;0;0
3;11;31;12;CHI;Field;16;43;0;0;0;0;0;0;0;0;0;0;0;0
3;11;31;13;MAN;Field;16;37;0;0;0;0;0;0;0;0;0;0;0;0
3;11;31;14;CHI;Field;8;14;0;0;1;0;1;0;0;0;0;2;0;1
3;11;31;15;MW;Pot;16;39;0;0;0;0;0;0;0;0;0;0;0;0
3;11;31;16;BSF;Field;16;36;0;0;0;0;0;0;0;0;0;0;0;0
3;11;31;17;CHI;Pot;12;27;0;0;0;0;0;0;0;0;0;0;0;0
3;11;32;1;BSF;Pot;16;44;0;0;0;0;0;0;0;0;0;0;0;0
3;11;32;2;MAN;Pot;4;62;0;0;0;0;0;0;0;0;0;0;0;0
3;11;32;3;CHI;Pot;4;1;0;0;0;0;0;0;0;0;0;0;0;0
3;11;32;4;CO;Pot;8;16;0;0;0;0;0;0;0;0;0;0;0;0
3;11;32;5;MW;Pot;8;15;0;0;0;0;0;0;0;0;0;0;0;0
3;11;32;6;HC;Pot;16;50;0;0;0;0;1;0;0;0;0;1;0;0
3;11;32;7;CO;Pot;12;21;0;0;0;0;0;0;0;0;0;0;0;0
3;11;32;8;CHI;Pot;16;46;0;0;0;0;0;0;0;0;0;0;0;0
3;11;32;9;MAN;Pot;12;26;0;0;0;0;0;0;0;0;0;0;0;0
3;11;32;10;MW;Field;12;30;0;0;0;0;0;0;0;0;0;0;0;0
3;11;32;11;MAN;Pot;8;18;0;0;0;0;0;0;0;0;0;0;0;0
3;11;32;12;HC;Field;12;23;0;0;0;0;1;0;0;0;0;1;0;0
3;11;32;13;BSF;Pot;16;33;0;0;0;0;0;0;0;0;0;0;0;0
3;11;32;14;CO;Field;8;18;0;0;0;0;0;0;0;0;0;0;0;0
3;11;32;15;MAN;Pot;16;39;1;0;0;0;0;0;0;0;0;1;0;1
3;11;32;16;MAN;Pot;16;31;0;0;15;0;0;0;0;0;0;15;0;15
3;11;32;17;MAN;Field;8;17;0;0;0;0;0;0;0;0;0;0;0;0
3;11;33;1;HC;Field;16;45;0;0;0;0;0;0;0;0;0;0;0;0
3;11;33;2;MW;Field;16;32;0;0;0;0;0;0;0;0;0;0;0;0
3;11;33;3;CO;Pot;16;35;0;0;0;0;0;0;0;0;0;0;0;0
3;11;33;4;CHI;Pot;16;42;1;0;0;0;0;0;0;0;0;1;0;1
3;11;33;5;HC;Field;4;52;0;0;0;0;0;0;0;0;0;0;0;0
3;11;33;6;BSF;Pot;8;15;0;0;0;0;0;0;0;0;0;0;0;0
3;11;33;7;CO;Pot;4;10;0;0;0;0;0;0;0;0;0;0;0;0
3;11;33;8;HC;Pot;8;15;0;0;0;0;0;0;0;0;0;0;0;0
3;11;33;9;BSF;Field;8;57;0;0;1;0;0;0;0;0;0;1;0;1
3;11;33;10;BSF;Pot;4;10;0;0;0;0;0;0;0;0;0;0;0;0
3;11;33;11;MW;Field;8;12;0;0;0;0;0;0;0;0;0;0;0;0
3;11;33;12;CO;Field;16;58;0;0;0;0;0;0;0;0;0;0;0;0
3;11;33;13;BSF;Field;4;10;0;0;0;0;0;0;0;0;0;0;0;0
3;11;33;14;HC;Pot;4;8;0;0;0;0;0;0;0;0;0;0;0;0
3;11;33;15;MW;Pot;4;3;0;0;0;0;0;0;0;0;0;0;0;0
3;11;33;16;MAN;Field;4;7;0;0;0;0;0;0;0;0;0;0;0;0
3;11;33;17;CHI;Pot;16;61;0;0;0;0;0;0;0;0;0;0;0;0
3;12;34;1;MW;Pot;16;46;0;0;0;0;0;0;0;0;0;0;0;0
3;12;34;2;CHI;Pot;8;14;0;0;0;0;1;0;0;0;0;1;0;0
3;12;34;3;MAN;Field;16;67;0;0;0;0;0;0;0;0;0;0;0;0
3;12;34;4;BSF;Pot;16;50;0;0;0;0;0;0;0;0;0;0;0;0
3;12;34;5;BSF;Field;16;31;0;0;0;0;0;0;0;0;0;0;0;0
3;12;34;6;HC;Pot;16;40;0;0;0;0;0;0;0;0;0;0;0;0
3;12;34;7;BSF;Pot;12;68;0;0;1;0;0;0;0;0;0;1;0;1
3;12;34;8;HC;Field;8;12;0;0;0;0;0;0;0;0;0;0;0;0
3;12;34;9;MAN;Pot;16;56;0;0;0;0;0;0;0;0;0;0;0;0
3;12;34;10;MW;Field;16;35;0;0;0;0;0;0;0;0;0;0;0;0
3;12;34;11;MW;Field;16;64;0;0;0;0;0;0;0;0;0;0;0;0
3;12;34;12;CO;Pot;8;15;0;0;0;0;0;0;0;0;0;0;0;0
3;12;34;13;MAN;Field;16;45;0;0;0;0;0;0;0;0;0;0;0;0
3;12;34;14;CO;Pot;16;43;0;0;0;0;0;0;0;0;0;0;0;0
3;12;34;15;MAN;Pot;8;16;0;0;0;0;0;0;0;0;0;0;0;0
3;12;34;16;MAN;Field;4;4;0;0;1;0;0;0;0;0;0;1;0;1
3;12;34;17;CHI;Field;8;16;0;0;0;0;0;0;0;0;0;0;0;0
3;12;35;1;CO;Field;16;35;0;0;0;0;0;0;0;0;0;0;0;0
3;12;35;2;MW;Pot;12;22;0;0;0;0;0;0;0;0;0;0;0;0
3;12;35;3;HC;Pot;4;7;0;2;1;0;0;0;0;0;0;3;2;1
3;12;35;4;HC;Pot;16;56;0;0;0;0;0;0;0;0;0;0;0;0
3;12;35;5;CO;Field;4;3;0;0;0;0;0;0;0;0;0;0;0;0
3;12;35;6;MW;Pot;4;6;0;0;0;0;0;0;0;0;0;0;0;0
3;12;35;7;CHI;Pot;16;39;0;0;0;0;0;0;0;0;0;0;0;0
3;12;35;8;MW;Pot;8;65;0;0;0;0;0;0;0;0;0;0;0;0
3;12;35;9;BSF;Pot;8;12;0;0;0;0;0;0;0;0;0;0;0;0
3;12;35;10;BSF;Field;4;54;0;0;0;0;0;0;0;0;0;0;0;0
3;12;35;11;CHI;Field;12;61;0;0;0;0;0;0;0;0;0;0;0;0
3;12;35;12;MAN;Field;8;20;0;0;1;0;0;0;0;0;0;1;0;1
3;12;35;13;HC;Field;16;54;0;0;0;0;2;0;0;0;0;2;0;0
3;12;35;14;MW;Field;4;51;0;0;0;0;0;0;0;0;0;0;0;0
3;12;35;15;CO;Field;12;64;0;0;0;0;0;0;0;0;0;0;0;0
3;12;35;16;HC;Pot;8;19;0;0;0;0;0;0;0;0;0;0;0;0
3;12;35;17;MAN;Pot;12;27;0;0;0;0;0;0;0;0;0;0;0;0
3;12;36;1;CHI;Field;16;39;0;0;0;0;0;0;0;0;0;0;0;0
3;12;36;2;BSF;Field;12;30;0;0;0;0;0;0;0;0;0;0;0;0
3;12;36;3;MAN;Field;16;63;0;0;1;0;0;0;0;0;0;1;0;1
3;12;36;4;CHI;Field;4;9;1;0;0;0;0;0;0;0;0;1;0;1
3;12;36;5;CO;Pot;16;42;0;0;0;0;0;0;0;0;0;0;0;0
3;12;36;6;CO;Field;8;53;0;0;0;0;0;0;0;0;0;0;0;0
3;12;36;7;HC;Field;4;6;0;0;0;0;0;0;0;0;0;0;0;0
3;12;36;8;CO;Pot;4;6;0;0;0;0;0;0;0;0;0;0;0;0
3;12;36;9;CHI;Pot;16;62;0;0;0;0;0;0;0;0;0;0;0;0
3;12;36;10;MW;Field;12;24;0;0;0;0;0;0;0;0;0;0;0;0
3;12;36;11;BSF;Pot;16;52;0;0;0;0;0;0;0;0;0;0;0;0
3;12;36;12;CHI;Pot;4;7;0;0;0;0;0;0;0;0;0;0;0;0
3;12;36;13;MW;Field;8;19;0;0;0;0;0;0;0;0;0;0;0;0
3;12;36;14;MAN;Pot;4;2;0;0;2;0;0;0;0;0;0;2;0;2
3;12;36;15;CHI;Field;16;53;0;0;0;0;0;0;0;0;0;0;0;0
3;12;36;16;MW;Pot;16;68;0;0;0;0;0;0;0;0;0;0;0;0
3;12;36;17;CHI;Pot;12;29;0;0;0;0;0;0;0;0;0;0;0;0
3;13;37;1;HC;Pot;16;54;0;0;0;0;1;0;0;0;0;1;0;0
3;13;37;2;CO;Pot;16;50;0;0;0;0;0;0;0;0;0;0;0;0
3;13;37;3;BSF;Field;16;64;0;0;0;0;0;0;0;0;0;0;0;0
3;13;37;4;CO;Field;16;68;0;0;0;0;0;0;0;0;0;0;0;0
3;13;37;5;MW;Field;12;63;0;0;0;0;0;0;0;0;0;0;0;0
3;13;37;6;BSF;Field;8;12;0;0;0;0;0;0;0;0;0;0;0;0
3;13;37;7;BSF;Field;12;51;0;0;0;0;0;0;0;0;0;0;0;0
3;13;37;8;CO;Field;12;23;0;0;0;0;0;0;0;0;0;0;0;0
3;13;37;9;BSF;Field;16;67;1;0;0;0;0;0;0;0;0;1;0;1
3;13;37;10;MAN;Pot;16;61;0;0;0;0;0;0;0;0;0;0;0;0
3;13;37;11;MW;Field;16;33;0;0;0;0;0;0;0;0;0;0;0;0
3;13;37;12;CO;Field;16;51;0;0;0;0;0;0;0;0;0;0;0;0
3;13;37;13;MAN;Field;8;57;0;0;0;0;0;0;0;0;0;0;0;0
3;13;37;14;MW;Pot;4;53;0;0;0;0;0;0;0;0;0;0;0;0
3;13;37;15;CO;Pot;8;59;0;0;0;0;0;0;0;0;0;0;0;0
3;13;37;16;CO;Field;8;61;;;;;;0;;0;0;0;0;0
3;13;37;17;HC;Pot;8;51;0;0;0;0;0;0;0;0;0;0;0;0
3;13;38;1;BSF;Pot;16;51;0;0;0;0;0;0;0;0;0;0;0;0
3;13;38;2;HC;Pot;12;64;0;0;0;0;0;0;0;0;0;0;0;0
3;13;38;3;HC;Field;12;57;0;0;0;0;0;0;0;0;0;0;0;0
3;13;38;4;CO;Pot;12;69;0;0;0;0;0;0;0;0;0;0;0;0
3;13;38;6;CHI;Pot;16;69;0;0;0;0;0;0;0;0;0;0;0;0
3;13;38;7;CO;Field;4;54;0;0;0;0;0;0;0;0;0;0;0;0
3;13;38;8;MAN;Pot;12;63;0;0;0;0;0;0;0;0;0;0;0;0
3;13;38;9;CO;Pot;4;68;0;0;0;0;0;0;0;0;0;0;0;0
3;13;38;10;MW;Field;4;70;0;0;0;0;0;0;0;0;0;0;0;0
3;13;38;11;BSF;Pot;16;70;0;0;0;0;1;0;0;0;0;1;0;0
3;13;38;12;CHI;Pot;12;70;0;0;0;0;0;0;0;0;0;0;0;0
3;13;38;14;CHI;Field;16;62;0;0;1;0;0;0;0;0;0;1;0;1
3;13;38;15;MW;Field;16;65;3;0;0;0;0;0;0;0;0;3;0;3
3;13;38;16;MAN;Pot;16;64;0;0;0;0;0;0;0;0;0;0;0;0
3;13;38;17;CHI;Field;8;52;0;0;0;0;0;0;0;0;0;0;0;0
3;13;39;1;HC;Pot;4;59;0;0;0;0;0;0;0;0;0;0;0;0
3;13;39;2;CHI;Pot;8;64;0;0;0;0;0;0;0;0;0;0;0;0
3;13;39;3;CHI;Field;12;22;0;0;0;0;0;0;0;0;0;0;0;0
3;13;39;4;MAN;Field;4;56;0;0;0;0;0;0;0;0;0;0;0;0
3;13;39;5;MW;Pot;16;55;0;0;0;0;0;0;0;0;0;0;0;0
3;13;39;6;MW;Pot;12;58;0;0;0;0;0;0;0;0;0;0;0;0
3;13;39;8;MAN;Pot;8;53;0;0;0;0;0;0;0;0;0;0;0;0
3;13;39;9;CHI;Pot;16;58;0;0;0;0;0;0;0;0;0;0;0;0
3;13;39;10;BSF;Pot;4;8;0;0;0;0;0;0;0;0;0;0;0;0
3;13;39;11;BSF;Field;8;62;0;0;0;0;0;0;0;0;0;0;0;0
3;13;39;12;MAN;Field;12;64;0;0;0;0;0;0;0;0;0;0;0;0
3;13;39;13;CHI;Field;4;51;0;0;0;0;0;0;0;0;0;0;0;0
3;13;39;14;CHI;Pot;4;60;0;0;0;0;0;0;0;0;0;0;0;0
3;13;39;15;CO;Pot;16;58;0;0;0;0;0;0;0;0;0;0;0;0
3;13;39;17;MW;Field;8;61;0;0;2;0;0;0;0;0;0;2;0;2
4;1;1;1;MW;Pot;16;44;0;0;0;0;0;0;0;0;0;0;0;0
4;1;1;2;CHI;Pot;8;11;0;0;0;0;0;0;0;0;0;0;0;0
4;1;1;3;HC;Field;4;8;0;0;0;0;0;0;0;0;0;0;0;0
4;1;1;4;CHI;Field;4;8;2;0;0;0;0;0;0;0;0;2;0;2
4;1;1;5;MAN;Field;16;42;7;0;0;0;0;0;0;0;0;7;0;7
4;1;1;6;MAN;Pot;4;5;1;0;0;0;0;0;0;0;0;1;0;1
4;1;1;7;HC;Pot;12;25;0;0;0;0;0;0;0;0;0;0;0;0
4;1;1;8;MAN;Field;16;46;0;4;0;0;0;0;0;0;0;4;4;0
4;1;1;9;MW;Pot;8;14;0;9;0;0;0;0;0;0;0;9;9;0
4;1;1;10;CO;Field;4;5;0;0;1;0;0;0;0;0;0;1;0;1
4;1;1;11;HC;Field;16;46;0;0;1;0;0;0;0;0;0;1;0;1
4;1;1;12;CHI;Pot;16;43;0;0;0;0;0;0;0;0;0;0;0;0
4;1;1;13;BSF;Field;16;41;0;0;0;0;0;0;0;0;0;0;0;0
4;1;1;14;BSF;Pot;4;7;10;0;0;0;0;0;0;0;0;10;0;10
4;1;1;15;MAN;Field;4;2;7;0;0;0;0;0;0;0;0;7;0;7
4;1;1;16;HC;Pot;16;37;3;0;0;0;0;0;0;0;0;3;0;3
4;1;1;17;CO;Pot;16;46;0;8;0;0;0;0;0;0;0;8;8;0
4;1;2;1;HC;Pot;16;61;2;0;0;0;0;0;0;0;0;2;0;2
